item,recipe,cell,refit_date,seed,epoch,train_loss,val_ic
P2E_Wall_baseline_E100p10,Wall_baseline,E100p10,2026-02-26,0,11,0.3307,0.02884
P2E_Wall_baseline_E100p10,Wall_baseline,E100p10,2026-02-26,0,12,0.33041,0.01816
P2E_Wall_baseline_E100p10,Wall_baseline,E100p10,2026-02-26,0,13,0.33014,0.01306
P2E_Wall_baseline_E100p10,Wall_baseline,E100p10,2026-02-26,1,0,0.33454,0.06897
P2E_Wall_baseline_E100p10,Wall_baseline,E100p10,2026-02-26,1,1,0.3331,0.0809
P2E_Wall_baseline_E100p10,Wall_baseline,E100p10,2026-02-26,1,2,0.33275,0.07596
P2E_Wall_baseline_E100p10,Wall_baseline,E100p10,2026-02-26,1,3,0.3323,0.06502
P2E_Wall_baseline_E100p10,Wall_baseline,E100p10,2026-02-26,1,4,0.33179,0.06052
P2E_Wall_baseline_E100p10,Wall_baseline,E100p10,2026-02-26,1,5,0.33146,0.05778
P2E_Wall_baseline_E100p10,Wall_baseline,E100p10,2026-02-26,1,6,0.33118,0.04447
P2E_Wall_baseline_E100p10,Wall_baseline,E100p10,2026-02-26,1,7,0.33102,0.05857
P2E_Wall_baseline_E100p10,Wall_baseline,E100p10,2026-02-26,1,8,0.33074,0.0546
P2E_Wall_baseline_E100p10,Wall_baseline,E100p10,2026-02-26,1,9,0.33039,0.01066
P2E_Wall_baseline_E100p10,Wall_baseline,E100p10,2026-02-26,1,10,0.33017,0.02214
P2E_Wall_baseline_E100p10,Wall_baseline,E100p10,2026-02-26,1,11,0.32976,0.02479
P2E_Wall_baseline_E100p10,Wall_baseline,E100p10,2026-02-26,2,0,0.33544,0.06717
P2E_Wall_baseline_E100p10,Wall_baseline,E100p10,2026-02-26,2,1,0.33347,0.07301
P2E_Wall_baseline_E100p10,Wall_baseline,E100p10,2026-02-26,2,2,0.33301,0.08327
P2E_Wall_baseline_E100p10,Wall_baseline,E100p10,2026-02-26,2,3,0.33261,0.07175
P2E_Wall_baseline_E100p10,Wall_baseline,E100p10,2026-02-26,2,4,0.33175,0.03465
P2E_Wall_baseline_E100p10,Wall_baseline,E100p10,2026-02-26,2,5,0.33111,0.02272
P2E_Wall_baseline_E100p10,Wall_baseline,E100p10,2026-02-26,2,6,0.33072,0.05147
P2E_Wall_baseline_E100p10,Wall_baseline,E100p10,2026-02-26,2,7,0.33021,0.03456
P2E_Wall_baseline_E100p10,Wall_baseline,E100p10,2026-02-26,2,8,0.32959,0.04071
P2E_Wall_baseline_E100p10,Wall_baseline,E100p10,2026-02-26,2,9,0.32912,0.01576
P2E_Wall_baseline_E100p10,Wall_baseline,E100p10,2026-02-26,2,10,0.32878,0.01961
P2E_Wall_baseline_E100p10,Wall_baseline,E100p10,2026-02-26,2,11,0.32826,0.02224
P2E_Wall_baseline_E100p10,Wall_baseline,E100p10,2026-02-26,2,12,0.32783,0.01188
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,0,0,0.33461,-0.02293
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,0,1,0.33321,-0.03987
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,0,2,0.33308,-0.04688
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,0,3,0.33295,-0.08161
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,0,4,0.33252,-0.07998
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,0,5,0.33205,-0.07602
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,0,6,0.33171,-0.07326
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,0,7,0.33143,-0.07048
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,0,8,0.33117,-0.06563
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,0,9,0.33096,-0.06218
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,0,10,0.33081,-0.04863
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,0,11,0.33063,-0.04231
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,0,12,0.33038,-0.02699
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,0,13,0.33026,-0.00225
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,0,14,0.33001,0.04018
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,0,15,0.32976,0.06372
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,0,16,0.3293,-0.00199
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,0,17,0.32886,0.01451
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,0,18,0.32808,0.02389
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,0,19,0.32739,0.01763
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,0,20,0.32708,-0.02724
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,0,21,0.32644,-0.04465
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,0,22,0.32608,-0.04156
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,0,23,0.32557,-0.00456
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,0,24,0.32486,0.02223
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,0,25,0.32442,0.00946
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,0,26,0.32417,0.02083
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,0,27,0.32327,-0.01594
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,0,28,0.32249,0.01401
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,0,29,0.32199,0.02095
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,0,30,0.32159,0.01272
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,0,31,0.32111,0.02056
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,0,32,0.32068,0.04062
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,0,33,0.32005,0.01694
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,0,34,0.31962,0.03348
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,0,35,0.3188,0.04418
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,1,0,0.33534,-0.08366
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,1,1,0.33346,-0.08314
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,1,2,0.33296,-0.08202
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,1,3,0.33257,-0.08322
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,1,4,0.33222,-0.07541
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,1,5,0.33198,-0.0594
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,1,6,0.33164,-0.05811
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,1,7,0.33131,-0.02428
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,1,8,0.33098,0.00926
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,1,9,0.33039,0.02043
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,1,10,0.32981,0.02489
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,1,11,0.32927,-0.02703
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,1,12,0.32855,0.0201
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,1,13,0.32862,0.04316
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,1,14,0.32798,0.04812
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,1,15,0.32756,0.04216
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,1,16,0.32731,0.03531
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,1,17,0.32777,0.02101
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,1,18,0.32723,0.01637
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,1,19,0.32657,0.02126
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,1,20,0.32593,0.00972
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,1,21,0.32543,0.01907
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,1,22,0.32516,0.01989
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,1,23,0.32484,0.00567
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,1,24,0.32422,0.01106
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,1,25,0.32378,0.01552
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,1,26,0.32341,0.01407
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,1,27,0.32304,0.00344
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,1,28,0.32285,-0.00323
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,1,29,0.32205,0.02039
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,1,30,0.32139,-0.01544
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,1,31,0.32089,0.00514
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,1,32,0.32039,0.01984
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,1,33,0.31993,0.03218
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,1,34,0.31941,0.03566
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,0,0.33623,-0.08208
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,1,0.33401,-0.08228
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,2,0.33346,-0.05702
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,3,0.33291,-0.01986
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,4,0.33207,0.0099
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,5,0.33098,-0.02829
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,6,0.33038,0.03999
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,7,0.3298,-0.01997
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,8,0.32953,0.02266
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,9,0.32923,-0.00801
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,10,0.32871,-0.01665
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,11,0.32861,0.00446
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,12,0.32804,-0.02269
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,13,0.32776,0.00862
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,14,0.32726,0.0145
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,15,0.3265,0.01147
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,16,0.32675,0.00585
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,17,0.32597,0.03469
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,18,0.32568,0.0216
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,19,0.32504,0.01341
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,20,0.32427,0.0302
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,21,0.32393,0.03532
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,22,0.32322,0.03382
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,23,0.32357,0.02071
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,24,0.32268,0.04232
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,25,0.3224,0.03199
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,26,0.3217,0.03109
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,27,0.3213,0.02596
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,28,0.32062,0.0444
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,29,0.32034,0.03472
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,30,0.3198,0.04585
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,31,0.31925,0.04445
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,32,0.31837,0.03855
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,33,0.31803,0.05043
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,34,0.31781,0.05013
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,35,0.31714,0.04
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,36,0.3162,0.03806
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,37,0.31558,0.01662
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,38,0.31521,0.03224
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,39,0.31544,0.02514
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,40,0.31434,0.03259
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,41,0.31368,0.04215
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,42,0.31324,0.02117
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,43,0.31268,0.02363
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,44,0.31199,0.03545
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,45,0.31143,0.0178
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,46,0.31102,0.02941
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,47,0.31022,0.03997
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,48,0.30976,0.04001
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,49,0.30897,0.03023
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,50,0.30852,0.02307
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,51,0.30762,0.01753
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,52,0.30698,0.03211
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-01-03,2,53,0.30631,0.04979
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,0,0,0.33417,-0.07603
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,0,1,0.3331,-0.05465
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,0,2,0.33292,0.01265
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,0,3,0.33269,0.0126
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,0,4,0.33252,0.01184
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,0,5,0.33211,0.01057
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,0,6,0.33188,0.01412
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,0,7,0.33166,0.05394
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,0,8,0.33151,0.00027
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,0,9,0.33108,-0.02404
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,0,10,0.33089,-0.00771
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,0,11,0.33117,-0.0255
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,0,12,0.33056,-0.01758
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,0,13,0.33044,-0.04759
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,0,14,0.33019,-0.02181
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,0,15,0.33022,0.03692
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,0,16,0.32974,0.00019
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,0,17,0.32955,0.00412
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,0,18,0.32888,-0.04179
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,0,19,0.32856,0.03678
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,0,20,0.33013,0.03037
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,0,21,0.32838,0.01828
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,0,22,0.32755,-0.00241
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,0,23,0.32701,-0.01127
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,0,24,0.32677,0.01543
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,0,25,0.32606,-0.00353
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,0,26,0.32583,-0.01008
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,0,27,0.32548,0.05165
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,1,0,0.33548,-0.01315
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,1,1,0.33332,0.03185
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,1,2,0.33321,0.03527
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,1,3,0.33267,0.03689
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,1,4,0.3323,0.06255
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,1,5,0.33175,0.10563
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,1,6,0.3311,0.09183
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,1,7,0.33084,0.09801
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,1,8,0.33018,0.09616
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,1,9,0.32979,0.07267
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,1,10,0.32936,0.09064
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,1,11,0.32908,0.09495
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,1,12,0.32868,0.08764
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,1,13,0.32821,0.04457
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,1,14,0.3281,0.06271
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,1,15,0.32812,0.05042
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,1,16,0.3277,0.06432
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,1,17,0.32696,0.04603
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,1,18,0.32644,0.05897
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,1,19,0.32691,0.06227
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,1,20,0.32574,0.06535
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,1,21,0.32535,0.08555
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,1,22,0.32537,0.04163
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,1,23,0.32448,0.05603
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,1,24,0.32409,0.103
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,1,25,0.32373,0.07427
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,2,0,0.33589,0.02132
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,2,1,0.33384,0.02845
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,2,2,0.33351,0.0579
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,2,3,0.33277,0.09655
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,2,4,0.33213,0.10895
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,2,5,0.33118,0.08447
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,2,6,0.33047,0.09226
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,2,7,0.33001,0.07126
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,2,8,0.32938,0.0588
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,2,9,0.32917,0.05334
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,2,10,0.3291,0.05361
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,2,11,0.32871,0.06167
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,2,12,0.32812,0.05701
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,2,13,0.32808,0.06194
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,2,14,0.32747,0.04568
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,2,15,0.32706,0.02134
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,2,16,0.32686,0.03486
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,2,17,0.32664,0.02278
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,2,18,0.3261,0.05325
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,2,19,0.32601,-0.00333
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,2,20,0.32548,0.02002
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,2,21,0.32491,0.03139
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,2,22,0.32481,0.05482
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,2,23,0.32413,0.01496
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2023-07-20,2,24,0.32386,0.03519
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,0,0,0.33423,-0.02918
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,0,1,0.33309,0.05041
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,0,2,0.33286,0.05947
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,0,3,0.33263,0.05489
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,0,4,0.33228,0.04769
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,0,5,0.3318,0.0377
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,0,6,0.33163,0.03033
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,0,7,0.33122,-0.02975
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,0,8,0.331,-0.02163
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,0,9,0.33095,-0.01813
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,0,10,0.33057,-0.03714
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,0,11,0.33047,-0.02742
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,0,12,0.3304,-0.01336
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,0,13,0.32987,-0.01981
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,0,14,0.32965,-0.0196
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,0,15,0.32957,-0.0269
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,0,16,0.32909,-0.00889
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,0,17,0.32859,-0.01164
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,0,18,0.32817,-0.01882
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,0,19,0.32778,-0.02145
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,0,20,0.32728,-0.01494
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,0,21,0.32704,-0.00611
