window,signal,date,stock,fwd_20,short_pnl_contrib
CH,blend50,2025-08-01,2409,0.045833334,-0.0032738095714285715
CH,blend50,2025-08-01,1476,0.034928847,-0.0024949176428571427
CH,blend50,2025-08-01,9933,-0.0015600624,0.00011143302857142856
CH,blend50,2025-08-01,9904,-0.007017544,0.0005012531428571428
CH,blend50,2025-08-29,2324,0.20895523,-0.01492537357142857
CH,blend50,2025-08-29,1476,0.09625,-0.006875
CH,blend50,2025-08-29,2458,0.087866105,-0.006276150357142856
CH,blend50,2025-08-29,2409,0.087649405,-0.006260671785714285
CH,blend50,2025-08-29,1101,0.0738255,-0.00527325
CH,blend50,2025-09-26,1590,0.20982736,-0.01498766857142857
CH,blend50,2025-09-26,2312,0.16966581,-0.012118986428571428
CH,blend50,2025-09-26,2609,0.08490566,-0.006064689999999999
CH,blend50,2025-09-26,2637,0.07666099,-0.0054757849999999995
CH,blend50,2025-09-26,2883,0.06354515,-0.004538939285714285
CH,blend50,2025-10-30,1102,0.06887052,-0.004919322857142857
CH,blend50,2025-10-30,1402,0.064150944,-0.004582210285714285
CH,blend50,2025-10-30,9904,0.044368602,-0.003169185857142857
CH,blend50,2025-10-30,1101,0.033936653,-0.0024240466428571425
CH,blend50,2025-10-30,9945,0.011744967,-0.0008389262142857142
CH,blend50,2025-11-27,2609,0.08846154,-0.006318681428571429
CH,blend50,2025-11-27,2618,0.08064516,-0.00576036857142857
CH,blend50,2025-11-27,2603,0.06128134,-0.004377238571428571
CH,blend50,2025-11-27,2002,0.04657534,-0.00332681
CH,blend50,2025-11-27,1101,0.019693654,-0.0014066895714285714
CH,blend50,2025-12-26,2408,0.469496,-0.03353542857142857
CH,blend50,2025-12-26,1101,0.11802575,-0.008430410714285713
CH,blend50,2025-12-26,2610,0.11435523,-0.008168230714285714
CH,blend50,2025-12-26,3034,0.049136788,-0.0035097705714285713
CH,blend50,2025-12-26,4938,0.023289666,-0.0016635475714285714
CH,blend50,2026-01-26,2609,0.12615955,-0.00970458076923077
CH,blend50,2026-01-26,2603,0.12566845,-0.009666803846153846
CH,blend50,2026-01-26,2385,0.06355932,-0.004889178461538462
CH,blend50,2026-01-26,2615,0.06216216,-0.004781704615384616
CH,blend50,2026-01-26,2353,0.048732944,-0.003748688
CH,blend50,2026-03-05,2379,0.07775378,-0.005553841428571428
CH,blend50,2026-03-05,2912,0.057208236,-0.004086302571428571
CH,blend50,2026-03-05,2357,0.043643262,-0.003117375857142857
CH,blend50,2026-03-05,1102,0.030478954,-0.0021770681428571427
CH,blend50,2026-03-05,3034,0.025333334,-0.001809523857142857
CH,blend50,2026-04-02,3661,0.6876155,-0.04911539285714286
CH,blend50,2026-04-02,2408,0.36893204,-0.026352288571428573
CH,blend50,2026-04-02,2376,0.35280898,-0.025200641428571428
CH,blend50,2026-04-02,2354,0.286,-0.020428571428571424
CH,blend50,2026-04-02,6414,0.26268116,-0.018762940000000002
CH,blend50,2026-05-05,2357,0.4801272,-0.03429479999999999
CH,blend50,2026-05-05,2377,0.465,-0.03321428571428572
CH,blend50,2026-05-05,9910,0.19912791,-0.014223422142857142
CH,blend50,2026-05-05,2385,0.13229571,-0.009449693571428571
CH,blend50,2026-05-05,2610,0.11142062,-0.007958615714285714
CH,blend50,2026-06-02,2634,0.1641791,-0.01172707857142857
CH,blend50,2026-06-02,2610,0.1453634,-0.0103831
CH,blend50,2026-06-02,2915,0.08900524,-0.006357517142857143
CH,blend50,2026-06-02,9945,0.08553971,-0.006109979285714285
CH,blend50,2026-06-02,9921,0.07244318,-0.005174512857142857
BR,tf,2021-01-04,2354,0.31194296,-0.02228164
BR,tf,2021-01-04,1216,0.0089552235,-0.0006396588214285714
BR,tf,2021-01-04,2912,-0.0036764706,0.00026260504285714287
BR,tf,2021-01-04,2412,-0.00456621,0.00032615785714285717
BR,tf,2021-01-04,4904,-0.021172639,0.001512331357142857
BR,tf,2021-02-01,9945,0.103184715,-0.007370336785714285
BR,tf,2021-02-01,2385,0.09276018,-0.0066257271428571424
BR,tf,2021-02-01,2884,0.07676349,-0.005483106428571429
BR,tf,2021-02-01,2886,0.06794425,-0.0048531607142857135
BR,tf,2021-02-01,2892,0.066176474,-0.0047268909999999996
BR,tf,2021-03-11,9945,0.15127021,-0.01163617
BR,tf,2021-03-11,4904,0.03974563,-0.003057356153846154
BR,tf,2021-03-11,2886,0.039151713,-0.0030116702307692307
BR,tf,2021-03-11,2880,0.024523161,-0.0018863970000000002
BR,tf,2021-03-11,5880,0.024390243,-0.0018761725384615385
BR,tf,2021-04-12,2887,0.06716418,-0.005166475384615385
BR,tf,2021-04-12,2412,0.004464286,-0.0003434066153846154
BR,tf,2021-04-12,3045,-0.0010152285,7.80945e-05
BR,tf,2021-04-12,1434,-0.006430868,0.0004946821538461539
BR,tf,2021-04-12,4904,-0.021406727,0.0016466713076923078
BR,tf,2021-05-11,2313,0.13988096,-0.010760073846153847
BR,tf,2021-05-11,6414,0.0978836,-0.0075295076923076925
BR,tf,2021-05-11,2887,0.05944056,-0.0045723507692307696
BR,tf,2021-05-11,2207,0.04797048,-0.0036900369230769233
BR,tf,2021-05-11,3045,0.041666668,-0.0032051283076923076
BR,tf,2021-06-08,2609,0.9159292,-0.07045609230769231
BR,tf,2021-06-08,2313,0.122715406,-0.009439646615384616
BR,tf,2021-06-08,2542,0.06946108,-0.00534316
BR,tf,2021-06-08,3008,0.06779661,-0.005215123846153846
BR,tf,2021-06-08,2207,0.059859157,-0.004604550538461539
BR,tf,2021-07-07,2912,0.10133843,-0.010133843
BR,tf,2021-07-07,2542,0.090705484,-0.009070548400000001
BR,tf,2021-07-07,2880,0.059139784,-0.0059139784
BR,tf,2021-07-07,2801,0.040123455,-0.0040123455
BR,tf,2021-07-07,2412,0.03508772,-0.0035087720000000003
BR,tf,2021-08-04,2324,0.046403714,-0.0033145509999999998
BR,tf,2021-08-04,2609,0.003984064,-0.000284576
BR,tf,2021-08-04,2385,-0.0050125313,0.00035803795
BR,tf,2021-08-04,4904,-0.01141925,0.0008156607142857143
BR,tf,2021-08-04,1326,-0.014440433,0.0010314595
BR,tf,2021-09-01,2356,0.061601643,-0.004400117357142856
BR,tf,2021-09-01,2324,0.046563193,-0.003325942357142857
BR,tf,2021-09-01,4938,0.024806201,-0.0017718715
BR,tf,2021-09-01,4904,0.00990099,-0.0007072135714285714
BR,tf,2021-09-01,1326,0.0073260074,-0.0005232862428571428
BR,tf,2021-10-01,2231,0.18115942,-0.012939958571428569
BR,tf,2021-10-01,2353,0.0985325,-0.007038035714285714
BR,tf,2021-10-01,3231,0.07550645,-0.0053933178571428575
BR,tf,2021-10-01,4938,0.048411496,-0.0034579639999999996
BR,tf,2021-10-01,2385,0.033591732,-0.0023994094285714283
BR,tf,2021-11-01,6414,0.2642487,-0.018874907142857143
BR,tf,2021-11-01,2408,0.11578947,-0.008270676428571428
BR,tf,2021-11-01,1513,0.087272726,-0.006233766142857142
BR,tf,2021-11-01,2353,0.057251908,-0.004089422
BR,tf,2021-11-01,2308,0.015873017,-0.0011337869285714284
BR,tf,2021-11-29,3008,0.20854272,-0.01489590857142857
BR,tf,2021-11-29,1216,0.050458714,-0.003604193857142857
BR,tf,2021-11-29,4904,0.045528457,-0.0032520326428571427
BR,tf,2021-11-29,1402,0.044802867,-0.0032002047857142856
BR,tf,2021-11-29,9933,0.03776224,-0.002697302857142857
BR,tf,2021-12-27,2801,0.041297935,-0.0029498525
BR,tf,2021-12-27,9933,0.03369272,-0.0024066228571428573
BR,tf,2021-12-27,2412,0.012931035,-0.0009236453571428571
BR,tf,2021-12-27,1102,0.0,-0.0
BR,tf,2021-12-27,3045,-0.007960199,0.0005685856428571428
BR,tf,2022-01-25,4904,0.106153846,-0.00758241757142857
BR,tf,2022-01-25,9933,0.059973925,-0.004283851785714285
BR,tf,2022-01-25,3045,0.05315948,-0.003797105714285714
BR,tf,2022-01-25,1210,0.038314175,-0.0027367267857142854
BR,tf,2022-01-25,1102,0.029411765,-0.002100840357142857
BR,tf,2022-03-04,1802,0.116228074,-0.008302005285714285
BR,tf,2022-03-04,1101,0.06581741,-0.004701243571428572
BR,tf,2022-03-04,1102,0.06483517,-0.004631083571428571
BR,tf,2022-03-04,9904,0.039087947,-0.002791996214285714
BR,tf,2022-03-04,1402,0.03220339,-0.0023002421428571424
BR,tf,2022-04-01,2912,0.051039696,-0.0036456925714285714
BR,tf,2022-04-01,2356,0.04016064,-0.0028686171428571423
BR,tf,2022-04-01,1216,0.031866465,-0.002276176071428571
BR,tf,2022-04-01,1326,-0.002503129,0.00017879492857142857
BR,tf,2022-04-01,2317,-0.004761905,0.00034013607142857144
BR,tf,2022-05-04,2201,0.12734082,-0.009095772857142857
BR,tf,2022-05-04,2449,0.09770808,-0.006979148571428571
BR,tf,2022-05-04,2317,0.09090909,-0.006493506428571428
BR,tf,2022-05-04,1326,0.025094103,-0.0017924359285714285
BR,tf,2022-05-04,1301,0.009433962,-0.0006738544285714286
BR,tf,2022-06-01,1216,0.043010753,-0.0030721966428571426
BR,tf,2022-06-01,2912,0.038022812,-0.002715915142857143
BR,tf,2022-06-01,1301,0.009345794,-0.0006675567142857142
BR,tf,2022-06-01,2207,-0.012987013,0.0009276437857142856
BR,tf,2022-06-01,1434,-0.025878003,0.0018484287857142856
BR,tf,2022-06-30,2354,0.047872342,-0.003419453
BR,tf,2022-06-30,1216,0.03681885,-0.002629917857142857
BR,tf,2022-06-30,2912,0.03663004,-0.0026164314285714286
BR,tf,2022-06-30,2542,0.03185438,-0.002275312857142857
BR,tf,2022-06-30,3231,0.0056926,-0.0004066142857142857
BR,tf,2022-07-28,2409,0.20973782,-0.014981272857142855
BR,tf,2022-07-28,3661,0.17280453,-0.012343180714285714
BR,tf,2022-07-28,2027,0.15902579,-0.011358984999999999
BR,tf,2022-07-28,1476,0.121323526,-0.008665966142857142
BR,tf,2022-07-28,2915,0.084415585,-0.006029684642857143
BR,tf,2022-08-25,3661,0.04589372,-0.0032781228571428568
BR,tf,2022-08-25,2376,0.025287356,-0.0018062397142857142
BR,tf,2022-08-25,2409,-0.06501548,0.004643962857142857
BR,tf,2022-08-25,2357,-0.07736944,0.005526388571428571
BR,tf,2022-08-25,2883,-0.083636366,0.005974026142857143
BR,tf,2022-09-23,2408,0.18510406,-0.01322171857142857
BR,tf,2022-09-23,6770,0.087030716,-0.0062164797142857135
BR,tf,2022-09-23,2303,0.07055631,-0.005039736428571428
BR,tf,2022-09-23,3034,0.058426965,-0.004173354642857142
BR,tf,2022-09-23,3037,0.029661017,-0.002118644071428571
BR,tf,2022-10-24,2379,0.2862823,-0.020448735714285713
BR,tf,2022-10-24,3037,0.28395063,-0.020282187857142853
BR,tf,2022-10-24,2454,0.26642984,-0.019030702857142853
BR,tf,2022-10-24,3034,0.25265393,-0.018046709285714287
BR,tf,2022-10-24,2376,0.18625277,-0.013303769285714286
BR,tf,2022-11-21,2615,0.10998553,-0.007856109285714286
BR,tf,2022-11-21,2637,0.0979021,-0.006993007142857143
BR,tf,2022-11-21,2610,0.07079646,-0.0050568900000000005
BR,tf,2022-11-21,2609,0.035656404,-0.002546886
BR,tf,2022-11-21,1101,0.032159265,-0.002297090357142857
BR,tf,2022-12-19,2002,0.12829526,-0.009163947142857141
BR,tf,2022-12-19,1101,0.09643917,-0.006888512142857143
BR,tf,2022-12-19,2344,0.07125307,-0.005089505
BR,tf,2022-12-19,2610,0.0661157,-0.00472255
BR,tf,2022-12-19,2886,0.063621536,-0.004544395428571429
BR,tf,2023-01-17,2637,0.12520868,-0.008943477142857141
BR,tf,2023-01-17,2609,0.040783033,-0.0029130737857142857
BR,tf,2023-01-17,2317,0.03975535,-0.0028396678571428573
BR,tf,2023-01-17,2615,0.03968254,-0.002834467142857143
BR,tf,2023-01-17,2610,0.03875969,-0.0027685492857142855
BR,tf,2023-02-24,3661,0.16908212,-0.013006316923076924
BR,tf,2023-02-24,3037,0.06844106,-0.005264696923076923
BR,tf,2023-02-24,1590,0.06726457,-0.005174197692307692
BR,tf,2023-02-24,2408,0.06457242,-0.004967109230769232
BR,tf,2023-02-24,2603,0.016025642,-0.0012327416923076924
BR,tf,2023-03-28,3443,0.08415841,-0.006011315
BR,tf,2023-03-28,2201,0.05820106,-0.004157218571428571
BR,tf,2023-03-28,2357,0.053407,-0.003814785714285714
BR,tf,2023-03-28,3034,0.027777778,-0.001984127
BR,tf,2023-03-28,3037,0.021352313,-0.0015251652142857144
BR,tf,2023-04-28,2618,0.24029575,-0.01716398214285714
BR,tf,2023-04-28,2610,0.14736842,-0.010526315714285714
BR,tf,2023-04-28,9921,0.13868614,-0.009906152857142858
BR,tf,2023-04-28,3711,0.10945274,-0.007818052857142857
BR,tf,2023-04-28,2891,0.069869,-0.004990642857142857
BR,tf,2023-05-29,2610,0.21559633,-0.021559633
BR,tf,2023-05-29,2618,0.20566319,-0.020566319
BR,tf,2023-05-29,1513,0.17857143,-0.017857143000000002
BR,tf,2023-05-29,2379,0.03968254,-0.003968254
BR,tf,2023-05-29,2313,0.015873017,-0.0015873017
BR,tf,2023-06-28,2409,0.14133333,-0.010095237857142857
BR,tf,2023-06-28,2312,0.12714776,-0.009081982857142857
BR,tf,2023-06-28,2379,0.041984733,-0.0029989095
BR,tf,2023-06-28,9914,0.006880734,-0.000491481
BR,tf,2023-06-28,9921,0.0065075923,-0.0004648280214285714
BR,tf,2023-07-26,2357,0.16011237,-0.011436597857142856
BR,tf,2023-07-26,3045,-0.016859852,0.0012042751428571429
BR,tf,2023-07-26,2882,-0.032608695,0.0023291925
BR,tf,2023-07-26,3037,-0.057742782,0.004124484428571429
BR,tf,2023-07-26,2884,-0.06346154,0.0045329671428571425
BR,tf,2023-08-24,2337,0.07592892,-0.005423494285714286
BR,tf,2023-08-24,2606,0.070953436,-0.005068102571428571
BR,tf,2023-08-24,4904,0.024147727,-0.0017248376428571429
BR,tf,2023-08-24,2542,0.023584906,-0.0016846361428571428
BR,tf,2023-08-24,1301,0.022698613,-0.0016213294999999999
BR,tf,2023-09-21,2454,0.101876676,-0.0072769054285714285
BR,tf,2023-09-21,1590,0.078331634,-0.005595116714285714
BR,tf,2023-09-21,3045,0.01280683,-0.0009147735714285714
BR,tf,2023-09-21,1402,0.012173913,-0.0008695652142857143
BR,tf,2023-09-21,9904,0.012110727,-0.0008650519285714286
BR,tf,2023-10-24,2313,0.20484172,-0.014631551428571428
BR,tf,2023-10-24,9933,0.082914576,-0.005922469714285714
BR,tf,2023-10-24,1476,0.073446326,-0.005246166142857143
BR,tf,2023-10-24,2880,0.068627454,-0.004901961
BR,tf,2023-10-24,6770,0.061818182,-0.0044155844285714285
BR,tf,2023-11-21,2603,0.32142857,-0.022959183571428572
BR,tf,2023-11-21,2615,0.19386637,-0.013847597857142856
BR,tf,2023-11-21,2002,0.029069768,-0.0020764119999999997
BR,tf,2023-11-21,1101,0.019202363,-0.0013715973571428572
BR,tf,2023-11-21,2880,0.0045871558,-0.0003276539857142857
BR,tf,2023-12-19,2603,0.067567565,-0.004826254642857142
BR,tf,2023-12-19,2637,0.023076924,-0.001648351714285714
BR,tf,2023-12-19,2609,0.017857144,-0.0012755102857142854
BR,tf,2023-12-19,2353,0.00896861,-0.000640615
BR,tf,2023-12-19,2412,0.0,-0.0
BR,tf,2024-01-17,2412,0.029535865,-0.002109704642857143
BR,tf,2024-01-17,2801,0.029069768,-0.0020764119999999997
BR,tf,2024-01-17,3045,0.02672148,-0.0019086771428571427
BR,tf,2024-01-17,2882,0.023094688,-0.0016496205714285712
BR,tf,2024-01-17,2912,0.02268431,-0.001620307857142857
BR,tf,2024-02-23,2354,0.158,-0.011285714285714284
BR,tf,2024-02-23,9921,0.085427135,-0.006101938214285714
BR,tf,2024-02-23,2887,0.046376813,-0.0033126295
BR,tf,2024-02-23,2801,0.03954802,-0.0028248585714285715
BR,tf,2024-02-23,2892,0.03345725,-0.0023898035714285714
BR,tf,2024-03-25,5522,0.19755244,-0.01411088857142857
BR,tf,2024-03-25,2634,0.15407854,-0.01100561
BR,tf,2024-03-25,2542,0.0948718,-0.006776557142857143
BR,tf,2024-03-25,2610,0.06806283,-0.004861630714285714
BR,tf,2024-03-25,2354,0.051813472,-0.0037009622857142855
BR,tf,2024-04-24,5522,0.19270073,-0.013764337857142855
BR,tf,2024-04-24,2610,0.09803922,-0.007002801428571428
BR,tf,2024-04-24,1101,0.0640625,-0.0045758928571428565
BR,tf,2024-04-24,2201,0.051928785,-0.0037091989285714284
BR,tf,2024-04-24,2027,0.043656208,-0.003118300571428571
BR,tf,2024-05-23,2312,0.11550152,-0.00825010857142857
BR,tf,2024-05-23,9910,0.06472492,-0.004623208571428571
BR,tf,2024-05-23,6770,0.046783626,-0.0033416875714285714
BR,tf,2024-05-23,1227,0.04676259,-0.003340185
BR,tf,2024-05-23,2337,0.016981132,-0.001212938
BR,tf,2024-06-21,2912,0.023593467,-0.0016852476428571427
BR,tf,2024-06-21,1301,0.011764706,-0.0008403361428571428
BR,tf,2024-06-21,5880,0.011494253,-0.0008210180714285714
BR,tf,2024-06-21,2207,0.0062992126,-0.00044994375714285716
BR,tf,2024-06-21,2801,0.0054200543,-0.0003871467357142857
BR,tf,2024-07-19,2337,0.059615385,-0.004258241785714286
BR,tf,2024-07-19,9910,0.043636363,-0.003116883071428571
BR,tf,2024-07-19,2207,0.0031298904,-0.0002235636
BR,tf,2024-07-19,2912,-0.012411348,0.0008865248571428572
BR,tf,2024-07-19,5880,-0.020833334,0.0014880952857142856
BR,tf,2024-08-20,2912,0.06104129,-0.004360092142857142
BR,tf,2024-08-20,3045,0.054545455,-0.0038961039285714282
BR,tf,2024-08-20,2207,0.029641185,-0.0021172275
BR,tf,2024-08-20,1102,0.015819209,-0.0011299435
BR,tf,2024-08-20,2412,0.012145749,-0.0008675535
BR,tf,2024-09-18,1590,0.18855657,-0.013468326428571428
BR,tf,2024-09-18,2324,0.072592594,-0.005185185285714285
BR,tf,2024-09-18,2002,0.051643193,-0.0036887994999999997
BR,tf,2024-09-18,2201,0.03024911,-0.002160650714285714
BR,tf,2024-09-18,2385,0.006060606,-0.0004329004285714285
BR,tf,2024-10-21,3661,0.1393643,-0.009954592857142857
BR,tf,2024-10-21,2356,0.06521739,-0.004658385
BR,tf,2024-10-21,2002,-0.004464286,0.00031887757142857136
BR,tf,2024-10-21,2201,-0.008635579,0.0006168270714285714
BR,tf,2024-10-21,1303,-0.010882708,0.0007773362857142857
BR,tf,2024-11-19,3661,0.4334764,-0.030962599999999996
BR,tf,2024-11-19,2368,0.34757835,-0.024827024999999996
BR,tf,2024-11-19,3034,0.022869023,-0.0016335016428571426
BR,tf,2024-11-19,2634,-0.004602992,0.00032878514285714284
BR,tf,2024-11-19,2353,-0.005291005,0.00037792892857142855
BR,tf,2024-12-17,2385,0.027027028,-0.001930502
BR,tf,2024-12-17,3034,0.026422765,-0.0018873403571428571
BR,tf,2024-12-17,2353,-0.015957447,0.0011398176428571427
BR,tf,2024-12-17,9921,-0.026490066,0.0018921475714285714
BR,tf,2024-12-17,2303,-0.049199086,0.0035142204285714285
BR,tf,2025-01-15,2408,0.41594455,-0.029710325
BR,tf,2025-01-15,2344,0.34642857,-0.024744897857142855
BR,tf,2025-01-15,1519,0.31936127,-0.02281151928571428
BR,tf,2025-01-15,6770,0.29411766,-0.021008404285714283
BR,tf,2025-01-15,1503,0.14124294,-0.010088781428571428
BR,tf,2025-02-21,2303,0.029850746,-0.002713704181818182
BR,tf,2025-02-21,2409,-0.023255814,0.0021141649090909093
BR,tf,2025-02-21,1301,-0.03652393,0.003320357272727273
BR,tf,2025-02-21,2337,-0.048387095,0.004398826818181818
BR,tf,2025-02-21,2353,-0.05388471,0.00489861
BR,tf,2025-03-24,2303,-0.032329988,0.0023092848571428567
BR,tf,2025-03-24,1303,-0.05304212,0.0037887228571428567
BR,tf,2025-03-24,2890,-0.092920355,0.006637168214285714
BR,tf,2025-03-24,1301,-0.10980392,0.007843137142857143
BR,tf,2025-03-24,1326,-0.1125,0.008035714285714285
BR,tf,2025-04-23,1503,0.40433213,-0.028880866428571426
BR,tf,2025-04-23,1513,0.23790322,-0.016993087142857143
BR,tf,2025-04-23,3037,0.22543353,-0.016102395
BR,tf,2025-04-23,2890,0.14390244,-0.010278745714285713
BR,tf,2025-04-23,2303,0.10714286,-0.007653061428571428
BR,tf,2025-05-22,3037,0.03773585,-0.002695417857142857
BR,tf,2025-05-22,2915,0.0038535646,-0.00027525461428571426
BR,tf,2025-05-22,1216,-0.008760951,0.0006257822142857142
BR,tf,2025-05-22,2912,-0.01532567,0.0010946907142857143
BR,tf,2025-05-22,2303,-0.021852238,0.0015608741428571426
BR,tf,2025-06-20,1326,0.15470852,-0.01105060857142857
BR,tf,2025-06-20,1301,0.11942446,-0.008530318571428571
BR,tf,2025-06-20,9933,0.11706349,-0.008361677857142856
BR,tf,2025-06-20,1303,0.099631,-0.0071164999999999996
BR,tf,2025-06-20,1216,0.09343434,-0.006673881428571429
BR,tf,2025-07-18,1303,0.5520134,-0.03942952857142857
BR,tf,2025-07-18,1326,0.1553398,-0.0110957
BR,tf,2025-07-18,9914,0.062801935,-0.0044858525
BR,tf,2025-07-18,2351,0.04953146,-0.0035379614285714284
BR,tf,2025-07-18,2409,0.045833334,-0.0032738095714285715
BR,tf,2025-08-15,2324,0.10307414,-0.007362438571428571
BR,tf,2025-08-15,9933,0.051643193,-0.0036887994999999997
BR,tf,2025-08-15,2915,0.021032505,-0.0015023217857142856
BR,tf,2025-08-15,2351,0.020408163,-0.0014577259285714285
BR,tf,2025-08-15,9945,0.01836394,-0.0013117099999999998
BR,tf,2025-09-12,2312,0.1769437,-0.012638835714285715
BR,tf,2025-09-12,1476,0.07682927,-0.005487805
BR,tf,2025-09-12,2409,0.06,-0.004285714285714285
BR,tf,2025-09-12,6446,0.044444446,-0.0031746032857142854
BR,tf,2025-09-12,2324,0.044262294,-0.0031615924285714283
BR,tf,2025-10-15,1402,0.025878003,-0.0018484287857142856
BR,tf,2025-10-15,9904,0.023972603,-0.0017123287857142855
BR,tf,2025-10-15,4938,0.02225313,-0.0015895092857142856
BR,tf,2025-10-15,9945,0.01842546,-0.0013161042857142858
BR,tf,2025-10-15,2883,0.012658228,-0.0009041591428571429
BR,tf,2025-11-13,9904,0.045150504,-0.0032250359999999997
BR,tf,2025-11-13,2002,0.041666668,-0.002976190571428571
BR,tf,2025-11-13,1101,0.039534885,-0.0028239203571428567
BR,tf,2025-11-13,1402,0.014414415,-0.0010296010714285714
BR,tf,2025-11-13,1102,0.00802139,-0.0005729564285714286
BR,tf,2025-12-11,2408,0.41975307,-0.02998236214285714
BR,tf,2025-12-11,2344,0.3378016,-0.02412868571428571
BR,tf,2025-12-11,1101,0.11633109,-0.008309363571428571
BR,tf,2025-12-11,2609,0.09055118,-0.006467941428571428
BR,tf,2025-12-11,2603,0.06557377,-0.004683840714285715
BR,tf,2026-01-12,2385,0.03448276,-0.002873563333333333
BR,tf,2026-01-12,2353,0.026565464,-0.0022137886666666667
BR,tf,2026-01-12,1101,0.022044089,-0.0018370074166666665
BR,tf,2026-01-12,4938,0.0071225073,-0.000593542275
BR,tf,2026-01-12,1402,-0.0017825312,0.00014854426666666666
BR,tf,2026-02-09,2603,0.15053764,-0.010752688571428571
BR,tf,2026-02-09,4938,0.089108914,-0.006364922428571428
BR,tf,2026-02-09,2344,0.062801935,-0.0044858525
BR,tf,2026-02-09,2609,0.0625,-0.004464285714285714
BR,tf,2026-02-09,2615,0.060402684,-0.004314477428571428
BR,tf,2026-03-19,2376,0.1609658,-0.011497557142857141
BR,tf,2026-03-19,4938,0.09090909,-0.006493506428571428
BR,tf,2026-03-19,2912,0.08986175,-0.006418696428571428
BR,tf,2026-03-19,3034,0.07922078,-0.005658627142857143
BR,tf,2026-03-19,2357,0.029209621,-0.0020864015
BR,tf,2026-04-20,2542,0.28908554,-0.02064896714285714
BR,tf,2026-04-20,2408,0.25,-0.017857142857142856
BR,tf,2026-04-20,2377,0.1673774,-0.011955528571428571
BR,tf,2026-04-20,3034,0.13718411,-0.009798864999999999
BR,tf,2026-04-20,2354,0.08901515,-0.0063582249999999995
BR,tf,2026-05-19,2377,0.25114155,-0.01793868214285714
